video_id,clip_id,text,label,label_T,label_A,label_V,annotation,mode
video_0448,02,啊这个是近期以来为什么上证指数不断的去创新高，今天上证指数又新高了，为什么。,0.4,1.0,0.6,0.4,Weak Positive,valid
video_0449,01,包括低位的机会，这个概率也是比较高的，比如说我们来看一下这个平台。,0.4,1.0,0.4,0.0,Weak Positive,valid
video_0450,01,纯题材，那就基本上说一句话走不长远。,-1.0,-1.0,-1.0,0.4,Strong Negative,valid
video_0451,01,那么比如说最近的四大四大赛道里边是大盘好还是小盘好，就这个里边的话都好。,0.6,0.6,1.0,0.0,Weak Positive,valid
video_0452,01,所以呢短线做比较好，这是我对他的整体观点吧，对于我们这个创意来说，可能不太会参与工业互联网这一块。,0.6,-0.2,-0.2,0.0,Weak Positive,valid
video_0453,01,他卖的卖2000块钱110不到200块钱的成本，卖2000块钱，这个实在是太夸张了，2000块钱一吨煤啊。,0.0,-0.6,-0.2,1.0,Neutral,valid
video_0454,01,所以因为我是比较看多11月份的行情，我是看是先抑后扬的这样的一个节奏。,1.0,0.8,1.0,0.2,Strong Positive,valid
video_0454,02,我是看是先抑后扬的这样的一个节奏，所以啊我的目光啊，我的永远是在寻找机会。,0.6,1.0,1.0,0.0,Weak Positive,valid
video_0455,01,我们知道成长品种其实基本上都是被基金推上去的，那么今天反弹幅度比较大的也都是基金品种基金重仓的品种，大家可以看到低估值里边的银行保险。,0.0,0.6,0.2,0.0,Neutral,valid
video_0456,01,所以一些PCB电路板前一段时间表现非常好，我们也是第一时间把那个PCB电路板几个全部都给你讲完了。,0.2,0.6,1.0,0.0,Neutral,valid
video_0457,01,所以好好把握自己能把握性的结构性的机会就可以了。,0.0,0.6,0.6,0.0,Neutral,valid
video_0458,01,所以说今天整个核心资产实际上是一个反弹的局面。,0.0,0.6,0.6,0.0,Neutral,valid
video_0459,01,这个整体上还是维持相对这个谨慎的这么一种格局哈，虽然你可能看到他这个在这个流入啊，但是其实北上资金一直在流入。,0.0,0.4,0.6,-0.4,Neutral,valid
video_0460,01,因为你不能再长起来你才去重视它。,0.0,0.2,-0.6,0.0,Neutral,valid
video_0460,02,当一个吹哨的就是不是说当下就一定会形成这种大涨，但是这种流动性拐点一旦发生，一旦市场确认的话，它会吸引源源不断的，因为大量资金对宏观是比较敏感的。,0.0,0.6,0.6,0.2,Neutral,valid
video_0461,01,那就有一些市场当中，就是每一次回到3600，可能整个指数你别太过太过于兴奋，但是有些个股在低位的刚刚出现多头信号的，你可以继续做吗。,0.0,-0.6,0.4,-0.2,Neutral,valid
video_0462,01,那么对这一块呢，我重点是看好那个轴承的轴承，对轴承的。,0.6,1.0,1.0,1.0,Weak Positive,valid
video_0463,01,嗯既然是撤退的，我个人也不是很看好，我只能说祝你发财。,-1.0,-0.6,-1.0,0.2,Strong Negative,valid
video_0464,01,原来呢可能是火电企业可能估值只有10倍，但是我现在是新能源运营商了啊，先翻一倍再说。,0.0,0.6,0.6,-0.2,Neutral,valid
video_0465,01,今天的话指数会非常难看啊，整个的白马其实都在调，除了牛毛和光伏这两个行业在撑着。,-0.8,-1.0,-1.0,-0.2,Strong Negative,valid
video_0466,01,其实不仅是当下，我们觉得整个四季度大家都要谨慎一点。,-0.8,-1.0,-1.0,-0.4,Strong Negative,valid
video_0467,01,如果是今年元旦前后，不是元旦前和春节前后买的好像后来就到目前为止没有赚钱。,-0.8,-0.6,-1.0,0.0,Strong Negative,valid
video_0467,02,不是元旦前和春节前后买的好像后来就到目前为止没有赚钱，那当然虽然说反弹很多，他可能还没还有还在回本的路上。,-0.4,-0.6,-1.0,0.6,Weak Negative,valid
video_0467,03,是不是特别好，做什么都好赚钱，所以现在整个市场涨到这个水位了就是不太好做，我个人认为从10月份以后涨到今天。,-0.2,0.4,-0.6,1.0,Neutral,valid
video_0468,01,我们四季度的整体的策略就是6个字叫降预期降节奏。,-1.0,-0.6,-0.6,0.0,Strong Negative,valid
video_0468,02,小票股确实很凶悍，唉，确实如果从赚钱效应最好的方向来说。,0.2,0.6,0.6,0.0,Neutral,valid
video_0468,03,预期稍微降低就好了，那整体呢大概是这个状态。,-0.2,-0.4,0.4,-0.2,Neutral,valid
video_0469,01,接下来依旧是最有看点的。,0.2,0.6,0.6,0.0,Neutral,valid
video_0469,02,就是如果棉花上涨，有些纺织企业他们反而会赚的更多。,0.0,1.0,1.0,0.0,Neutral,valid
video_0470,01,这一个退出的话带来一个增长的一个换代，啊，其实对于整个行业会产生一个二次的利润增长。,0.4,0.6,1.0,0.0,Weak Positive,valid
video_0471,01,你不是说完了嘛对我们说，其实中字头炒到中石油的时候，我们就说啊这个板块基本上就歇了。,0.0,-1.0,0.2,0.6,Neutral,valid
video_0471,02,到底是机会大于风险还是风险大于机会，对吧，如果是风险大于机会的话，你这个位置肯定就不能够去了。,0.0,-0.6,0.0,0.2,Neutral,valid
video_0471,03,整个消费起来啊，消费消费整合起来以后，其他的板块都全部沉下去了。,-0.2,-1.0,0.2,0.2,Neutral,valid
video_0472,01,每股啊我觉得就是一个长牛就是一个慢牛，这种格局之下呢，千万不要去不要去做空啊，那昨天呢是基本上是应该是不仅是美股啊，其实欧股方面呢也是一片欢腾。,0.2,-0.2,0.2,0.2,Neutral,valid
video_0472,02,那这种格局呢，对于整个一个经济恢复这是一个好消息啊，那么对于大a来说也是一个好的状态，所以未来呢，我觉得整个市场层面啊还是一个多头氛围。,0.6,1.0,1.0,0.0,Weak Positive,valid
video_0473,01,整体两市加起来单将近有八千八千亿左右了，而这个量能比我的想象中的要好的很多啊。,1.0,1.0,1.0,0.0,Strong Positive,valid
video_0473,02,我们说1.3万亿呢，应该是一个很健康的状态。,0.6,1.0,1.0,0.0,Weak Positive,valid
video_0473,03,那如果按照上午盘这么一个表现来说，下午盘如果再放放量加加油，那今天呢，可能会达到1.3万亿的。,0.2,0.6,1.0,0.0,Neutral,valid
video_0474,01,财富管理未来20年都是看好。,1.0,1.0,1.0,0.0,Strong Positive,valid
video_0474,02,天弘基金啊，货币基金啊，这么一个大的现象，导致推出了一个机会点。,0.0,1.0,0.2,0.0,Neutral,valid
video_0475,01,它是慢慢慢慢出的，所以说他当初的时候其实意味着后边往往还会有。,0.0,1.0,0.0,0.4,Neutral,valid
video_0475,02,还会有高点，这样他才能够全部卖掉，凑了大部分卖掉，否则的话你想一想。,0.0,0.2,0.6,1.0,Neutral,valid
video_0475,03,这个一卖就是最高点它它只能是下跌的时候买了，他不能在上涨的时候。,0.0,-0.6,-0.6,1.0,Neutral,valid
video_0476,01,那接下来做的这个难度是比较大的，因为接下来可能平均股价也会调一调，包括有一些个股可能也会调整一下。,-0.8,-0.6,-1.0,0.0,Strong Negative,valid
video_0476,02,你买的股票可能涨的不多，但随着市场的上涨可能它也能涨一点。,0.0,1.0,0.6,0.0,Neutral,valid
video_0476,03,只有局部的行业和个股，你挑的这个品种比指数要强。,0.0,0.6,0.2,0.0,Neutral,valid
video_0476,04,你才有可能有赚钱效应，所以接下来操作的这个股的难度是加大的。,-1.0,-1.0,-1.0,0.0,Strong Negative,valid
video_0476,05,继续不需要调整的，所以还是看自己的这个风格跟市场目前的走法是不是比较符合，如果不符合你就小心一点。,0.0,-0.6,0.6,1.0,Neutral,valid
video_0477,01,他这个增速相对来说也是和大的差不多的，那我觉得你可以考虑一下。,0.2,0.6,0.6,0.6,Neutral,valid
video_0477,02,这种是我们当下对医药整体的看法，并没有多大的一个大的机会。,-0.6,-1.0,-0.6,0.6,Weak Negative,valid
video_0477,03,这种是机构配置性可能啊，你要有什么耐心什么意思呢，可能买了之后明天不一定涨，后天也不一定涨，他可能是慢慢推的。,0.0,-0.4,0.0,0.6,Neutral,valid
video_0477,04,明天要涨的没有真心没有，而且它需要很长很长时间才能慢慢推上来。,0.0,-0.6,-0.2,1.0,Neutral,valid
video_0478,01,做长线不应该走啊，即使你说800万比较少，但我觉得你们要8万股都应该不应该抛就应该继续拿着，你应该继续看着，但是你有这个动作，我个人觉得就是说。,0.0,-0.6,0.2,0.8,Neutral,valid
video_0479,01,就是他之前是创了一个新高啊，就是1270点。,0.0,0.4,0.6,0.0,Neutral,valid
video_0479,02,然后再度有走强的这个趋势啊，所以我觉得这个板块比较符合就是趋势股回调以后的再次上车机会啊。,0.6,1.0,0.6,0.0,Weak Positive,valid
video_0480,01,然后呢，今天矿没有较好的表现，但是这是一个巨大的剪刀差。,0.0,-0.6,-0.6,0.0,Neutral,valid
video_0480,02,所以我们继续给这个就是锂电中游和这个这个资源类的一个机会。,0.4,1.0,1.0,0.4,Weak Positive,valid
video_0480,03,还有是电力建设的一些这个相关的一些机会，那可能是我们比较关注的一个。,0.4,1.0,0.6,0.0,Weak Positive,valid
video_0481,01,或者说去做一个跟踪吗，或者观察嘛对吧，所以这个酒我们觉得消费赛道我们这几期的应该就是这个白酒就是白酒。,0.4,0.4,1.0,0.0,Weak Positive,valid
video_0482,01,在一些空方技术压力区域的这种市场表现。,0.0,-0.2,-0.4,0.0,Neutral,valid
video_0482,02,因此3630点~3650点去。,-0.4,0.0,0.0,0.6,Weak Negative,valid
video_0483,01,目前处于反弹格局当中，可能指数层面并不会有多大的一个空间，但是我们也是为但是来了。,-0.2,0.6,-1.0,0.0,Neutral,valid
video_0484,01,但是呢，我们还是要该吃得吃该喝得喝，所以说整个的消费板块走的特别好。,0.6,0.6,1.0,0.6,Weak Positive,valid
video_0484,02,军工业绩不差，为什么呢，因为我们军费的支出它是大于我们的GDP的增长速度，也就是说军工这个行业它的整个的行业的景气度是超过我们大部分行业。,0.4,0.6,1.0,0.6,Weak Positive,valid
video_0484,03,这是军工前段时间上涨，那么至于新能源车不用说了。,0.4,0.6,0.8,0.6,Weak Positive,valid
video_0485,01,所以啊，锂电池的话，呃一方面有成交量在这个区域，另外一方面就是到了拼你成本的一个阶段。,0.0,0.0,0.6,0.0,Neutral,valid
video_0486,01,但是你看周五最猛的板块就是地产板块。,0.4,0.6,0.6,0.2,Weak Positive,valid
video_0486,02,那那有人说那降准这个利好肯定会带指数的呀，那我怎么做我们跟他说你不一定要去做地产，你可能去做金融板块。,0.0,0.4,0.4,0.2,Neutral,valid
video_0486,03,然后的话还有券商和银行，这是昨天我们课程里面针对周末降准的消息给出了今天的预案。,0.0,0.2,0.2,0.2,Neutral,valid
video_0487,01,三季度的话在10月份就公布了。,0.0,0.0,0.2,0.6,Neutral,valid
video_0488,01,那么这3万亿的持仓市值里边60%左右。,0.0,0.2,0.0,0.0,Neutral,valid
video_0489,01,记住了当下的市场还处于存量博弈。,-0.4,-0.6,0.0,0.0,Weak Negative,valid
video_0489,02,这次新方向是比较符合的，那么最好再加上一些什么板块热点。,0.2,0.6,0.6,0.0,Neutral,valid
video_0489,03,那可能会更加，所以呢，当下的市场呢，我觉得这个样来做。,0.4,0.6,0.6,0.0,Weak Positive,valid
video_0490,01,从节后以来呢指数在3510点一线呢，已经开启了反弹的格局。,0.4,1.0,1.0,0.0,Weak Positive,valid
video_0490,02,所以呢，当下呢市场指数层面就是反弹格局。,0.2,0.6,0.6,0.0,Neutral,valid
video_0491,01,我觉得就是我那个防御的方向，我跟他讲过，我跟陈老师其实还挺像的，就是说看好这个消费和医药的这个方向对吧。,0.6,0.6,0.4,0.6,Weak Positive,valid
video_0492,01,作为它的原材料，煤炭今年的价格整体表现还是非常强劲的。,0.6,0.6,1.0,0.0,Weak Positive,valid
video_0492,02,煤炭今年的价格整体表现还是非常强劲的，所以导致电力部门的这个利润是非常小的。,0.6,-0.2,-1.0,0.0,Weak Positive,valid
video_0493,01,那么整个市场要去向上，那么既然是向上，你要去梳理一下，就是市场要去攻的一个方向，对吧。,0.2,0.6,0.6,0.0,Neutral,valid
video_0493,02,回答企稳转强之后下一波机会你要把握住，这是整个半导体和新能源方向，依然是市场的一个重重点啊。,0.4,0.6,0.6,0.2,Weak Positive,valid
video_0493,03,这个不要去刻意的去看空就可以了好吗。,0.4,0.0,0.0,0.0,Weak Positive,valid
video_0494,01,表现的非常精彩，所以当下呢，我觉得对于普通普通的散民来说，那当下呢就是你的好时机。,0.6,0.6,1.0,0.0,Weak Positive,valid
video_0494,02,我走我的桥就是这种状态，但是呢，如果从整个市场的层面来说。,0.0,0.2,0.2,0.0,Neutral,valid
video_0494,03,没有放大意味着什么意味都长不上来，所以呢，就是猫一天狗一天的啊，一天涨一天跌。,-0.6,-0.6,-1.0,-0.2,Weak Negative,valid
video_0494,04,一天涨一天跌，不会有多大的波动，但是相反，其实在气氛当中很多结构性的机会确实表现很强。,0.6,0.6,1.0,-0.2,Weak Positive,valid
video_0494,05,这是代表着中小票最近的是如火如荼啊。,0.4,0.6,1.0,0.0,Weak Positive,valid
video_0494,06,这是代表着中小票最近的是如火如荼啊，特别是20厘米的代表那可是投机的天堂。,0.6,1.0,1.0,0.0,Weak Positive,valid
video_0495,01,如果是一个什么反弹往下栽。,0.0,0.0,-1.0,0.0,Neutral,valid
video_0495,02,就是反弹之后肯定有肉嘛，肯定会回拉，至于这个回拉都有一个什么力度跟深度，那就要什么要看市场的反馈。,0.0,0.2,0.4,0.2,Neutral,valid
video_0495,03,中线看政策，长线看估值。,0.0,0.6,0.0,0.0,Neutral,valid
video_0495,04,那么你把这句口诀运用在里面呢，实际当中呢，比如说短期那么会受到很多的情绪性影响。,0.0,-0.6,0.0,-0.2,Neutral,valid
video_0495,05,就像你对女孩子一样哎女朋友可能是吧，突然发了个什么情绪来了，你不知道她到底是为啥是吧，但是情绪就来了，对你来说什么你就承担后果。,0.0,-0.6,-0.2,1.0,Neutral,valid
video_0495,06,而我的基本观点还是3500点以上都要谨慎一点。,-0.2,-0.4,-0.2,-0.2,Neutral,valid
video_0495,07,这是我们上周也在我们的学里面专门分享过3500点以上同志们减减仓。,-0.2,-0.8,-0.6,-0.2,Neutral,valid
video_0496,01,如果这边放松的话，指数会拐头向上。,-0.4,0.2,1.0,0.4,Weak Negative,valid
video_0497,01,8天跌了50%，这个呢确实很有大的杀伤力。,-0.8,-0.2,-1.0,0.0,Strong Negative,valid
video_0497,02,现在呢，整个周期行业那是高手中的高手才能玩，像我们这种低手只能在旁边呆着。,-0.4,-1.0,-1.0,0.0,Weak Negative,valid
video_0498,01,大多数人在一年结束的时候可能会选择赎回。,0.0,-0.6,0.2,0.0,Neutral,valid
video_0499,01,那首先一点呢，首先搞清楚就说我们刚刚说的那句话，上升趋势中突然崩跌，这是什么低吸发财的方式那这种方式呢。,0.0,-0.6,0.4,-0.2,Neutral,valid
